concept,label
christSSacrificeEspeciallyInTheEarlyChurch,Christ’s sacrifice (especially in the Early Church)
asher,Asher
cosmicForces,cosmic forces
hun,Hun
juliet,Juliet
leonard,Leonard
lifeInTheAbstract,life in the abstract
nikeVictoria,Nike/Victoria
patientToil,patient toil
peacefulStrength,peaceful strength
sacredToLeto,sacred to Leto
sergius,Sergius
theJewishNation,the Jewish nation
theMartyrSVictoryOverDeath,the martyr’s victory over death
theResidenceOfTheGods,the residence of the gods
theTreeOfTheCalendarWithOneBranchForEachMonth,the tree of the calendar with one branch for each month
thoseWhoLaborForTheGoodOfOthers,those who labor for the good of others
abstinence,abstinence
abstinence,Abstinence
blessings,blessings
blessings,Blessings
divineBlessing,divine blessing
exaltation,exaltation
gammaOmicronDeltaSigma,Gamma Omicron Delta Sigma
judea,Judea
militaryVictory,military victory
stolidity,stolidity
submissiveness,submissiveness
thePersonificationsOfChastity,the personifications of Chastity
theRighteous,the righteous
anExpressionOfActivityEspeciallySexualActivity,"an expression of activity, especially sexual activity"
childrenBornWithTeethAreChangelings,children born with teeth are changelings
childrenBornWithTeethSometimesKilledAtBirth,children born with teeth sometimes killed at birth
childrenBornWithTeethWillBecomeVampiresOrWitches,children born with teeth will become vampires or witches
attack,attack
earthlySorrow,earthly sorrow
guardianOfTheInnerPerson,guardian of the inner person
meansOfEnforcement,means of enforcement
plantForLongevityAndFortifyingTheBody,plant for longevity and fortifying the body
potency,potency
primitiveWeapon,primitive weapon
surliness,surliness
wickednessEncroachingOnVirtue,wickedness encroaching on virtue
nephthys,Nephthys
domeOfTheSky,dome of the sky
feminineSymbolOfContainment,feminine symbol of containment
immobility,immobility
inactivity,inactivity
oracle,oracle
theNile,the Nile
theWaters,the waters
authorityPower,"authority, power"
humanCommunication,human communication
maritimeDominion,maritime dominion
selfSacrificeInAnUnendurableSituation,self-sacrifice in an unendurable situation
shivaEspeciallyWithAHandbell,Shiva (especially with a handbell)
sometimesAmphitrite,sometimes Amphitrite
theDestructionOfAngerDesireAndSloth,"the destruction of anger, desire, and sloth"
theMaleAsCreator,the male as creator
thePastPresentAndFuture,"the past, present, and future"
upperClassMerchant,upper class merchant
sagacity,sagacity
seaDeities,sea deities
seaPower,sea power
seaPower,sea-power
theBuddhaTheDharmaAndTheSangha,"the Buddha, the Dharma, and the Sangha"
caution,caution
anEnchantedBeing,an enchanted being
connectedWithWitches,connected with witches
deathEspeciallyWithSkullAndCrossbones,Death (especially with skull and crossbones)
earthlyMatter,earthly matter
evilPower,evil power
formOfAWitch,form of a witch
honHsienHsing,Hon Hsien-hsing
loathsomeness,loathsomeness
sexualAbandon,sexual abandon
signOfPossession,sign of possession
theDarkManitou,the Dark Manitou
theDarkSideOfNature,the dark side of nature
theInverseAndInfernalAspectOfTheFrog,the inverse and infernal aspect of the frog
theMoonWaters,the moon waters
thePersonificationsOfInjustice,the personifications of Injustice
thePowersOfDarknessAndEvil,the powers of darkness and evil
wayOfLife,way of life
anEvilSpirit,an evil spirit
lightRay,light ray
service,service
aBridgeBetweenHeavenAndEarth,a bridge between heaven and earth
alternationOfYinAndYang,alternation of yin and yang
americanFinance,American finance
brawnWithoutIntellect,brawn without intellect
christAndHisResurrection,Christ and his resurrection
peaceAndConcord,peace and concord
theFeminineAspectOfChrist,the feminine aspect of Christ
theGrandeurOrNobilityOfNatureAndTheNeedToConserveIt,the grandeur or nobility of nature and the need to conserve it
theMotherChurchWhichChristLeftInTheWorld,the Mother Church which Christ left in the world
thePowerOfTheCosmicWaters,the power of the cosmic waters
theSoulMadePerfectlyOneWithGod,the soul made perfectly one with God
theValkyries,the Valkyries
virtuousWomanhood,virtuous womanhood
arachne,Arachne
atargatis,Atargatis
judasIscariot,Judas Iscariot
messengerGods,messenger gods
seducer,seducer
theNorns,the Norns
holda,Holda
penelope,Penelope
anUnfailingSourceOfNaturalCreation,an unfailing source of natural creation
covetousness,covetousness
foundationRootOrBasis,"foundation, root, or basis"
geshtinanna,Geshtinanna
poorManSWine,poor man’s wine
relaxation,relaxation
sacredToBaalTammuz,"sacred to Baal, Tammuz"
theChristianFaith,the Christian faith
theIsraelitesAsTheChosenPeople,the Israelites as the chosen people
theJoyOfLife,the joy of life
theWisdomOfMateriality,the wisdom of materiality
depth,depth
emeralds,emeralds
mohammed,Mohammed
sacredToOsiris,sacred to Osiris
stimulatingFertility,stimulating fertility
lumiel,Lumiel
murder,murder
thePersonificationsOfAvarice,the personifications of Avarice
aFalseProphet,a false prophet
aMan50To60YearsOfAge,a man 50 to 60 years of age
belen,Belen
bringerOfVictory,bringer of victory
cautionInAttack,caution in attack
aThief,a thief
compulsion,compulsion
despoilerOfTheFlock,despoiler of the flock
devourerOfTheSunAtNight,devourer of the sun at night
formAssumedByAWerewolf,form assumed by a werewolf
godsOfTheDead,gods of the dead
khentiAmentiu,Khenti-Amentiu
martialCunning,martial cunning
masher,masher
rapine,rapine
rewardForPerseveranceInLongSiegesOrWorks,reward for perseverance in long sieges or works
rulerOfTheKingdomOfTheDead,ruler of the kingdom of the dead
sacredToAresMarsApolloSilvanus,"sacred to Ares/Mars, Apollo, Silvanus"
steedOfOdin,steed of Odin
steedOfWarlocks,steed of warlocks
steedOfWarlocksWitches,"steed of warlocks, witches"
stMaurus,St. Maurus
theLesserInstinctsTakingControlOfMoreHumanInstinctsButWithThePossibilityOfImprovement,the lesser instincts taking control of more human instincts but with the possibility of improvement
thePrincipleOfEvil,the principle of evil
untamedEnergies,untamed energies
upuaut,Upuaut
antimony,antimony
bloodthirstiness,bloodthirstiness
divineWill,divine will
falseDoctrine,false doctrine
fierceness,fierceness
manifestation,manifestation
theSupremeDeity,the supreme deity
theUnattainable,the unattainable
theSettingSun,the setting sun
theFlesh,the flesh
torture,torture
falseProphet,false prophet
hasMagicalProperties,has magical properties
law,law
law,Law
hunger,hunger
transition,transition
birthstoneForDecember,birthstone for December
theInfinite,the infinite
theInauspicious,the inauspicious
theLeftSide,the left side
theMaterial,the material
strongAndLastingFriendship,strong and lasting friendship
thePersonificationsOfAutumn,the personifications of Autumn
intoxication,intoxication
shyness,shyness
associatedWithMarsPlanet,associated with Mars (planet)
drive,drive
emblemOfChrist,emblem  of Christ
fourthClassMilitaryOfficers,fourth class military officers
gamblers,gamblers
guardianOfGraves,guardian of graves
messengerOfForestGods,messenger of forest gods
militaryProwess,military prowess
oneOfTheTwelveTerrestrialBranches,one of the Twelve Terrestrial Branches
repressedSex,repressed sex
sometimesTigersPullTheChariotOfDionysusBacchus,sometimes tigers pull the chariot of Dionysus/Bacchus
stalking,stalking
steedOfDurga,steed of Durga
steedOfGodsImmortalsExorcists,"steed of gods, immortals, exorcists"
steedOfTheGodOfWealthGoddessOfTheWind,"steed of the god of wealth, goddess of the wind"
theDrowningOfConsciousnessInElementalDesires,the drowning of consciousness in elemental desires
thePowerOfTheFaithAndSpiritFightingThroughTheForestOfSin,the power of the faith and spirit fighting through the Forest of Sin
theReconciliationAndSeparationOfTwoWorldsSacredProfaneLifeDeath,"the reconciliation and separation of two worlds (sacred/profane, life/death)"
transitionBetweenTwoWorlds,transition between two worlds
violentDesires,violent desires
awkwardness,awkwardness
dangerousIfAroused,dangerous if aroused
godTheFather,God the Father
oneOfTheThreeSenselessCreaturesOfChineseBuddhism,one of the Three Senseless Creatures of Chinese Buddhism
resentment,resentment
universality,universality
goodFortune,good fortune
theRenewalOfLife,the renewal of life
aLuckyNumber,a lucky number
excellence,excellence
theTerrestrial,the terrestrial
oneSHigherSelf,one’s higher self
winds,winds
femininePower,feminine power
theDualityOfAllThings,the duality of all things
thePowersOfNature,the powers of nature
theTwiceFiveIncarnationsOfVishnu,the twice-five incarnations of Vishnu
ambivalence,ambivalence
art,art
changeability,changeability
grains,grains
grains,Grains
hedonism,hedonism
newBeginnings,new beginnings
severity,severity
theMarriageOfHeavenAndEarth,the marriage of heaven and earth
anticipation,anticipation
friday,Friday
abandonment,abandonment
apolloAndHisFiveQualities,Apollo and his five qualities
atmospheres,Atmospheres
colors,Colors
conditions,Conditions
conjunctionOfTheMaleAndFemale,conjunction of the male and female
eternalIdeas,Eternal Ideas
goodJudgment,good judgment
healthAndLove,health and love
indigo,indigo
manAfterTheFall,man after the Fall
manAfterTheFall,man after The Fall
marriageOfHeavenAndEarth,marriage of heaven and earth
newExperience,new experience
newFriends,new friends
organicFullnessOfLife,organic fullness of life
perfectMan,perfect man
planets,Planets
poisons,Poisons
powerfulCharms,Powerful Charms
radicalIntelligence,radical intelligence
relationsOfMankind,Relations of Mankind
sacredMountains,Sacred Mountains
tastes,Tastes
theCenterOfTheWorld,the center of the world
theErotic,the erotic
theFiveBooksOfMosesStonesDavidHadToKillGoliath,"the five books of Moses, stones David had to kill Goliath"
theFiveCrocodilesOfTheNile,the five crocodiles of the Nile
theFiveDhyaniBuddhasBodhisattvasDisciplesOfABuddhaCommandmentsOfBuddha,"the five Dhyani Buddhas, Bodhisattvas, disciples of a Buddha, commandments of Buddha"
theFiveElements,the Five Elements
theFiveEras,the five eras
theFiveFacesOfShivaElementsOfTheSubtleAndCoarseStatesPrimaryColorsSensesPowersOfBrahma,"the five faces of Shiva, elements of the subtle and coarse states, primary colors, senses, Powers of Brahma"
theFivePillarsOfReligionTimesOfDailyPrayerDivinePresencesFundamentalDogmasActionsElementsOfTheHajjTypesOfFasting,"the five pillars of religion, times of daily prayer, Divine Presences, fundamental dogmas, actions, elements of the hajj, types of fasting"
theFiveQualitiesOfApollo,the five qualities of Apollo
theFiveSenses,the five senses
theHumanMicrocosm,the human microcosm
theMaizeGod,the maize god
cardinalVirtues,cardinal virtues
cardinalVirtues,Cardinal Virtues
angelsAtTheTombOfChristThievesAtTheCrucifixion,"angels at the tomb of Christ, thieves at the Crucifixion"
anOminousSign,an ominous sign
aNumberWithoutMeaning,a number without meaning
aWeakNumber,a weak number
cycles,cycles
diversity,diversity
innerPeace,inner peace
opinion,opinion
oppositesSuchAsSunMoonKingQueenSulfurMercurius,"opposites such as sun/moon, king/queen, sulfur/Mercurius"
otherness,otherness
pacification,pacification
polarity,polarity
separationFromUnity,separation from unity
theDichotomyOfTheUniverse,the dichotomy of the universe
theDividedTerrestrialBeing,the divided terrestrial being
theDuad,the Duad
theHighPriestess,the High Priestess
theKUa,the K’ua
theParentsOfMankind,the parents of mankind
theTwoDeterminants,the Two Determinants
dayAndNight,day and night
dependence,dependence
diplomacy,diplomacy
echo,echo
emotions,emotions
green,green
helpfulness,helpfulness
jesusChrist,Jesus Christ
reproduction,reproduction
resistance,resistance
shadow,shadow
shaktaShakti,shakta-shakti
tact,tact
epilepsy,epilepsy
creationArisingOutOfThePrimordialWaters,creation arising out of the primordial waters
theCherubim,the Cherubim
theNascentCharacterOfLife,the nascent character of life
cold,cold
eros,Eros
splendor,splendor
domination,domination
intellectualPower,intellectual power
returnToUnity,return to unity
ruthlessness,ruthlessness
oldTestamentWorship,Old Testament worship
sunshine,sunshine
thePresenceOfGod,the presence of God
unpredictability,unpredictability
fruitsOfTheSpirit,fruits of the spirit
theWholeOfManifestation,the whole of manifestation
delusion,delusion
abasement,abasement
admirationOfTheArts,admiration of the arts
alternateReplacementForRomanNumeralV,alternate replacement for Roman numeral V
awarenessAndPainOfSin,awareness and pain of sin
equivalentTo1,equivalent to -1-
heavenlyGardens,heavenly gardens
hornsOfTheCrescentMoon,horns of the crescent moon
initiativeAndLeadership,initiative and leadership
loveOfArt,love of art
materialGain,material gain
obedienceToGod,obedience to God
persistentGenius,persistent genius
primalCause,primal cause
profundity,profundity
sacrificeToGod,sacrifice to God
solicitudeAboutLowlyThings,solicitude about lowly things
stunting,stunting
theFatherOrSeeker,the father or seeker
theFineArts,the fine arts
theFirstManToDie,the first man to die
theFirstMurderVictim,the first murder victim
theFirstVictimOfJealousy,the first victim of jealousy
theGreatMotherAndEarthGodCults,the Great Mother and earth-god cults
theMinstrel,the Minstrel
disappointment,disappointment
inferiority,inferiority
theSupremeBeing,the supreme being
theSupremeBeing,the Supreme Being
theUnmovedMover,the unmoved mover
continuingLife,continuing life
sometimesTheDwellingOfTheDead,sometimes the dwelling of the dead
theWeaknessAndInstabilityOfMatter,the weakness and instability of matter
hatred,hatred
hatred,Hatred
lovers,lovers
repentance,repentance
yinYang,yin-yang
aWhiteRiverOrLakeIntoWhichTheRepentantAreCastByTheArchangelMichaelBeforeTheyCanEnterTheCityOfGodThatSitsWithinInIt,a white river or lake into which the repentant are cast by the archangel Michael before they can enter the City of God that sits within in it
deadlyMalice,deadly malice
descentInConsciousness,descent in consciousness
hiddenEvil,hidden evil
prefigurementOfChrist,prefigurement of Christ
primitiveAgriculture,primitive agriculture
primitiveness,primitiveness
spiritualConsciousnessMadeFlesh,spiritual consciousness made flesh
theHeroWhoPrefersGloryToLongevity,the hero who prefers glory to longevity
thePristineEqualityOfMan,the pristine equality of man
theRiverOfPainInHades,the river of pain in Hades
theRiverOneMustBatheInOrCrossBeforeEnteringParadise,the river one must bathe in or cross before entering paradise
theSinnerWhoClosesHisEarsToTheWord,the sinner who closes his ears to the Word
theVulnerableSuperhero,the vulnerable superhero
theWeakSinfulSideOfMan,"the weak, sinful side of man"
antiquity,antiquity
curiosity,curiosity
disaster,disaster
theMysterious,the mysterious
theUnknown,the unknown
theSuperego,the superego
wisdomPersonified,Wisdom personified
safetyAtSea,safety at sea
anythingSwollen,anything swollen
aTavern,a tavern
consumptionOfAlcoholicBeverages,consumption of alcoholic beverages
